time,A_pos_x,A_vel_x,A_pos_y,A_vel_y,A_pos_z,A_vel_z,B_pos_x,B_vel_x,B_pos_y,B_vel_y,B_pos_z,B_vel_z,C_pos_x,C_vel_x,C_pos_y,C_vel_y,C_pos_z,C_vel_z
0.12000000000000009,0.003334209753746668,0.053313641296926326,0.0063781639631588305,0.10741085118839229,0.0,0.0,0.9906764861765237,-0.15570891945011497,0.1447630281729137,1.209106470977395,0.0,0.0,-0.6140106959302699,-0.8976047218468134,0.7988588078639269,-0.6165173221657899,0.0,0.0
0.12500000000000008,0.003605599680491269,0.05523823679252578,0.006926743452072957,0.11202258519439653,0.0,0.0,0.9898816310890783,-0.16223351421613286,0.15080835566018033,1.209018215649518,0.0,0.0,-0.6184872307695689,-0.8930047225763948,0.7957649008877461,-0.621040800843916,0.0,0.0
0.1300000000000001,0.0038865523882397547,0.057138751572069275,0.007498405607732331,0.11664389046016899,0.0,0.0,0.9890541472086798,-0.16876042767550406,0.1568531491216918,1.2088928646515291,0.0,0.0,-0.622940699596919,-0.888378323896567,0.7926484452705751,-0.6255367551117003,0.0,0.0
0.1350000000000001,0.004176947445785262,0.05901517533742021,0.008093197882386672,0.12127460521993114,0.0,0.0,0.9881940230712328,-0.17528960855902495,0.1628972231355493,1.2087304401456878,0.0,0.0,-0.6273709705170178,-0.8837255667783975,0.7895095789820632,-0.630005045365621,0.0,0.0
0.1400000000000001,0.004476664381534466,0.0608675022400304,0.008711166917365691,0.12591456688340746,0.0,0.0,0.987301247461965,-0.18182100840158968,0.16894039238446726,1.2085309618058186,0.0,0.0,-0.631777911843499,-0.8790464938384431,0.786348440698166,-0.6344455286892282,0.0,0.0
0.1450000000000001,0.004785582705872862,0.06269573092811367,0.00935235853913294,0.13056361210648837,0.0,0.0,0.9863758094014815,-0.18835458151195814,0.17498247164319589,1.2082944467632761,0.0,0.0,-0.6361613921073537,-0.8743411494161578,0.7831651698176703,-0.6388580588697673,0.0,0.0
0.1500000000000001,0.005103581933769441,0.06449986459523954,0.010016817755695078,0.13522157686277214,0.0,0.0,0.9854176981319708,-0.19489028494313348,0.18102327576567398,1.2080209095528687,0.0,0.0,-0.6405212800657394,-0.8696095796521081,0.7799599064786301,-0.643242486415643,0.0,0.0
0.1550000000000001,0.00543054160762793,0.06627991103035638,0.010704588753371293,0.13988829651609022,0.0,0.0,0.9844269031035561,-0.2014280784633627,0.18706261967191032,1.2077103620586869,0.0,0.0,-0.6448574447111832,-0.864851832566996,0.7767327915747175,-0.6475986585747797,0.0,0.0
0.16000000000000011,0.00576634132039172,0.06803588266925312,0.011415714893928028,0.144563605894124,0.0,0.0,0.9834034139607906,-0.20796792452776827,0.1931003183345951,1.2073628134597998,0.0,0.0,-0.6491697552811815,-0.8600679581414872,0.7734839667714759,-0.6519264193539269,0.0,0.0
0.16500000000000012,0.006110860738909714,0.06976779664746476,0.012150238712084723,0.1492473393632208,0.0,0.0,0.9823472205292919,-0.21450978825062048,0.19913618676543793,1.2069782701757419,0.0,0.0,-0.6534580812682008,-0.8552580083968468,0.7702135745224764,-0.6562256095389661,0.0,0.0
0.17000000000000012,0.00646397962757034,0.07147567485462619,0.012908201913396885,0.15393933090451667,0.0,0.0,0.9812583128025149,-0.2210536373782591,0.2051700400012339,1.2065567358117562,0.0,0.0,-0.6577222924300844,-0.8504220374763698,0.7669217580853684,-0.6604960667162763,0.0,0.0
0.17500000000000013,0.006825577872210928,0.0731595439902749,0.01368964537252326,0.15863941419147795,0.0,0.0,0.9801366809286576,-0.22759944226267265,0.21120169308965434,1.2060982111037268,0.0,0.0,-0.6619622588008676,-0.8455601017276048,0.7636086615378217,-0.664737625295208,0.0,0.0
0.18000000000000013,0.00719553550430974,0.07481943562110263,0.014494609131884478,0.16334742266897276,0.0,0.0,0.9789823151976975,-0.23414717583574263,0.2172309610747615,1.2056026938627504,0.0,0.0,-0.6661778507020063,-0.8406722597853628,0.7602744297933536,-0.6689501165317264,0.0,0.0
